url,caption,comments,likes,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10
https://instagram.fhou1-2.fna.fbcdn.net/v/t51.2885-15/e35/104180575_285080102645081_67714472960779846_n.jpg?_nc_ht=instagram.fhou1-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=vF8Gha7lDUMAX8jUaA3&_nc_tp=18&oh=bdd094a569a68455a0865de48e5f3c87&oe=5FBD7B64,Vinyl mules with methacrylate heel #zarawoman,306,64582,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/103298555_2995370097218159_426185906875118863_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=0Djm0VhckncAX84cgfP&tp=19&oh=3283833642afcbecd8db1b1d5333d356&oe=5FBDDD97,"The Selby for Zara Coloring Book. Select a drawing at zara.com and colour it in 
Thank you @theselby",1846,37991,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/103670141_206417980406236_1341211608600552511_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=Oe42rH1fkv0AX-F-41z&_nc_tp=18&oh=b1263873b598f678746cf32a08fc6ee6&oe=5FBEE054,"The Selby for Zara Coloring Book. Select a drawing at zara.com and colour it in 
Thank you @theselby",352,28472,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/103659229_689210831901870_5137102675067282169_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=MT6nzfqC7_4AX9QJyFo&tp=19&oh=aa44047cc1fa037da411e9e0ed35872e&oe=5FBB36B2,"The Selby for Zara Coloring Book. Select a drawing at zara.com and colour it in 
Thank you @theselby",355,46520,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/103303208_4085959698111381_6515316300799553331_n.jpg?_nc_ht=instagram.fhou1-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=6ST5XKY2P10AX8yjeiX&_nc_tp=15&oh=9e94cb1d53a647d54e8552a43386e868&oe=5FBDBF0A,Floral print skirt #zarawoman Thank you @___valente,578,68046,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/102747909_118454776286307_3058186477647281331_n.jpg?_nc_ht=instagram.fhou1-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=4LDmcgOBZiIAX_Ljn1K&tp=19&oh=84166e075426a28dfecae82ce0d3f7f8&oe=5FBE6423,Satin effect wide leg pants #zarawoman Thank you @___valente,577,117602,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/103136783_719960732074246_5231143077158688833_n.jpg?_nc_ht=instagram.fhou1-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=tC0J6Atc7qQAX8pN_LH&_nc_tp=15&oh=3fbab21af68a2f93e3ffc91c7c7522dc&oe=5FBCC378,Embroidered eyelet blouse #zarawoman Thank you @___valente,364,90596,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/101691447_891998677985574_7784331826276774435_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=-dCtzMJzQpIAX8vnXqq&_nc_tp=15&oh=f2ecddcbe3e06faea21b5a264a1fc244&oe=5FBD2C8E,Buttoned knit top. Thank you @frejabeha.erichsen #zarawoman,828,66196,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/102677245_122054739518750_988394620150427872_n.jpg?_nc_ht=instagram.fhou1-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=wMzzEi_v5pwAX8_Oy7b&_nc_tp=15&oh=a9768f353bada93d64db0b7a4c6bd813&oe=5FBB1FFC,Buttoned knit top #zarawoman Thank you @frejabeha.erichsen,590,106109,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/102707267_695545644556212_6061991405700345760_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=7dn1cXWAnsUAX8t68Ni&_nc_tp=15&oh=ac2dba0e7e5bfbd36f681189d8ddc7ee&oe=5FBBACD4,Pleated knit top and skirt #zarawoman Thank you @frejabeha.erichsen,922,109850,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/102295249_632203244049434_4979070918780980881_n.jpg?_nc_ht=instagram.fhou1-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=iYw0KnvxGLgAX-conrc&_nc_tp=15&oh=b965503fa30f758588a27773d35a2a2f&oe=5FBBE149,We stand for equality,1596,85378,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-2.fna.fbcdn.net/v/t51.2885-15/e35/82210186_558627281513600_6876657086494378538_n.jpg?_nc_ht=instagram.fhou1-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=R3jLkm5boHsAX_iYpKt&_nc_tp=18&oh=e725368487c7abec66e246e690eb73cd&oe=5FBE6565,We stand for equality,3246,85041,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/101442765_944157332698984_2490949830695720174_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=PBZ3CUinW_kAX9f9cZx&_nc_tp=15&oh=9aeed16fa1b181e6dfbb3d06ca3e938b&oe=5FBE587D,We stand for equality,817,84182,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/101149933_257708752118296_3316619967530135368_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=sNOdVcteg6IAX9Qac6I&tp=19&oh=29bae95bd95ce5739e37f6c560539aac&oe=5FBC6BFD,IN FRONT OF. Thank you @jbtalbourdet #zaraman @zaraman,685,63372,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/101460090_150066879918881_8412176732174468494_n.jpg?_nc_ht=instagram.fhou1-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=tBO69Nc3qPAAX_GofVU&tp=19&oh=6d692458722343f30a0f1c5c32cb02ed&oe=5FBE6E88,IN FRONT OF. Thank you @jamesbrodribb #zaraman @zaraman,276,41019,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/101097095_641534189762687_728962132574886600_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=I24YUDU4NPEAX9CXNAS&tp=19&oh=fe001451d971166aaa53ce516bcd015d&oe=5FBC4C83,IN FRONT OF. Thank you @jamesbrodribb #zaraman @zaraman,222,48866,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/101385841_246817643270268_3687846591041452663_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=elQHmqYnXrkAX9gTzDT&tp=19&oh=1592d8f9e81473160140c48c5e534d8f&oe=5FBE5657,Beachwear collection #zarawoman,466,91093,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/100868006_2971643169589351_3203419861136554152_n.jpg?_nc_ht=instagram.fhou1-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=xtdsZJm1q8UAX8omyP7&tp=19&oh=df0e08ce781cf4f0ec39a548e230b06c&oe=5FBC9F04,Beachwear collection #zarawoman,275,76823,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/100868006_164252765070488_974510342136593103_n.jpg?_nc_ht=instagram.fhou1-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=V4OUzZTG73AAX85w7iO&tp=19&oh=21ec3f964fa06fe19be2830d70a4ed12&oe=5FBC90D6,Beachwear collection #zarawoman,393,88877,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/97319158_248675509568885_4963688259643801245_n.jpg?_nc_ht=instagram.fhou1-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=b8IRbMJKTVIAX-ZD4T9&_nc_tp=15&oh=3d299569eaeb055f3e13b885d97c07b4&oe=5FBBBA55,Ruffled jumpsuit dress #zarawoman Thank you @sashakichigina,488,83320,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/97963277_724735998336894_2668957112308907311_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=cXnSeSMzrgUAX_Vbnmi&_nc_tp=15&oh=9a7bddf3f0311e17a737d54f1b11e471&oe=5FBDCEED,Buttoned poplin shirt #zarawoman Thank you @sashakichigina,195,66820,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/99155129_681135742454664_7735620527828162846_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=KMstkzBRLpYAX9DPecv&tp=19&oh=9414697cdd5f929e18171f382a72f563&oe=5FBBD84E,Satin effect jacquard dress  #zarawoman Thank you @sashakichigina,319,93259,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/97521231_279362113221976_1366713548721378762_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=flJZOjiibRoAX8THJBF&tp=19&oh=15460bfc0427675eca13b9bebfd882ce&oe=5FBCBC9B,Sport collection for Kids @zarakids #zarakids,437,78006,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/98036407_2302039170105413_7003418543757443109_n.jpg?_nc_ht=instagram.fhou1-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=Rdb4Ziyg7wMAX9NaUHU&_nc_tp=15&oh=b6759d1e3075075c6dac31aca65b5320&oe=5FBCA351,Sport collection for Kids @zarakids #zarakids,232,70936,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/97182512_2650740058534823_1612811361662613501_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=WoiZRUICwaoAX9ss5BS&tp=19&oh=78a0a56e2cbde6d19742f13b9c25b5cd&oe=5FBDCCF5,Sport collection for Kids @zarakids #zarakids,457,127453,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-2.fna.fbcdn.net/v/t51.2885-15/e35/98482638_955989488192174_4390197607125327672_n.jpg?_nc_ht=instagram.fhou1-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=w5XU8fG90OEAX-APwp7&_nc_tp=18&oh=411afbe04d9a948f3d5306a794a28503&oe=5FBD4714,Spring Summer. Thank you @cara_taylorrr #zarawoman,198,47290,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/97360700_253914535845282_5067479174002734360_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=cDk8L4MQyQoAX_G0ZJo&_nc_tp=18&oh=85d39557cae0d04a1c9e530290a5f910&oe=5FBBA225,Spring Summer. Thank you #malgosiabela #zarawoman,313,88372,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/96831546_242657893625573_628795324891671612_n.jpg?_nc_ht=instagram.fhou1-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=WYnRVlX8fhQAX-0rsIS&_nc_tp=15&oh=62ef08f7316c0ab7ce99f52cf5f66d32&oe=5FBBA13D,Knit flapper dress. Thank you @micarganaraz #zarawoman,495,67813,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/96574330_1210313795966646_3873612503394866510_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=pGUk_CH02TgAX8ZiOH-&_nc_tp=15&oh=7114bc37fe46621e3fd08ed6e7630cbf&oe=5FBE3F2C,Pleated dress with belt. Thank you @micarganaraz #zarawoman,397,69911,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/96580002_147867950117046_8635501204083292184_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=Q1MiPT5k1fsAX9iL0tr&_nc_tp=15&oh=9ec6dc2d5f09b6235abfff265329afa5&oe=5FBBF8BF,Thank you @micarganaraz #zarawoman,550,119286,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/97035381_2642617689342021_1004261314548026835_n.jpg?_nc_ht=instagram.fhou1-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=7omF310vwYcAX-arJDW&_nc_tp=15&oh=0d44b4b37ac2e047abb980e15751e6ec&oe=5FBB1B68,Denim dress #zarawoman Thank you @anja_rubik,396,105813,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/97248543_551663072388939_4833657629173119164_n.jpg?_nc_ht=instagram.fhou1-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=izBzp5ho8OAAX8pcNB8&tp=19&oh=04c85512545b150be188af738a0d9bb9&oe=5FBC6DB9,Ruffled denim dress  #zarawoman Thank you @anja_rubik,1009,139375,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/96999324_2272900223005552_421611495746998913_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=Y0P5hN6572YAX_bnyEq&tp=19&oh=d4bbd097b61b4b0cf8343af05e3231eb&oe=5FBC115D,Oversized denim shirt #zarawoman Thank you @anja_rubik,624,197745,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/95871420_570149733632608_5885188809965032578_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=d7GMbWXqBGIAX80Tmr4&tp=19&oh=eab548b1e32ec5e4f76bec23ba7855f2&oe=5FBE96EE,IN FRONT OF. Thank you @eddiewrey  #zaraman @zaraman,602,57881,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/95630588_917652065341293_4978020151039621610_n.jpg?_nc_ht=instagram.fhou1-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=gUgjfEzQYeMAX_mSbg3&tp=19&oh=794d2f4c4b12bae26b3d2c0fed6e7bc6&oe=5FBB93D0,IN FRONT OF. Thank you @eddiewrey  #zaraman @zaraman,270,71947,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/95991536_540262770218007_2902748459424766437_n.jpg?_nc_ht=instagram.fhou1-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=M0QjO9fuIyUAX_V-OpT&tp=19&oh=86d856e126dd20068d9976d38f83df1c&oe=5FBCFA48,IN FRONT OF. Thank you @eddiewrey  #zaraman @zaraman,144,55706,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/96247000_111637263671083_2155973079256646991_n.jpg?_nc_ht=instagram.fhou1-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=HX7ogF3rnW0AX86SkrZ&tp=19&oh=3d3184e78090dae2ca17397635a0e05d&oe=5FBDA327,Jacquard blazer #zarawoman Thank you @frejabeha.erichsen,400,125602,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/95973876_277353433664032_8987448254427478109_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=bI3xnS32JisAX86YXl9&tp=19&oh=8161e1e3ad9d5a234f3886d893710a4b&oe=5FBC0DA6,Combination knit cardigan #zarawoman Thank you @frejabeha.erichsen,341,82188,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/95557648_706728786732696_4865484276026311464_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=xzOqr6sfRZoAX_Z2kQC&tp=19&oh=071c9aa668a2b3eff19ba2745d404bca&oe=5FBC3DBF,Long ribbed dress #zarawoman Thank you @frejabeha.erichsen,614,108256,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/95139025_239388253978881_6394538467092991474_n.jpg?_nc_ht=instagram.fhou1-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=k9DqDrlkvCIAX9tVykX&tp=19&oh=0f1e5aa48aa6fb72f887f80e64021fb7&oe=5FBDA6FC,Floral sequinned knit top #zarawoman Thank you @alicemoireau,492,94074,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/94560174_132971191679958_7384028692824566359_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=soJHn9C6JWAAX8fa-Pe&tp=19&oh=f4a1f6d61f006a4522d33f49efc803a1&oe=5FBBD6D3,Asymmetric neckline top #zarawoman,534,82000,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/94580718_180347566403528_8347834433814910680_n.jpg?_nc_ht=instagram.fhou1-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=U0q7J3CUMHYAX_sO_tK&tp=19&oh=2ec6ddcc06752f34591b88e6ec1a0492&oe=5FBB8A24,Asymmetric midi dress #zarawoman Thank you @micarganaraz,222,80927,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/93014772_228012011597682_1264368780043101270_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=GhBWw75AoXYAX_Vyxpa&tp=19&oh=a4f94b2bb23e12e6fd6274a0c130221b&oe=5FBE555E,"SS20 Campaign. Kids Collection
Photographs: @josholins
Stylist: Karl Templer #KarlTempler
Creative Direction: @fabienbaron
#ss20 #zarakids #zaracampaign @zarakids",608,85838,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/93507683_282533182744912_2715613282607545657_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=nCJ41M5qLV8AX_mZmIg&tp=19&oh=d5d77fef9bf2300a32b011ef21205545&oe=5FBE6C80,"SS20 Campaign. Kids Collection
Photographs: @josholins
Stylist: Karl Templer #KarlTempler
Creative Direction: @fabienbaron
#ss20 #zarakids #zaracampaign @zarakids",367,86800,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/93769520_524101248271753_8937760040920196975_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=3fdQ9XhJZmEAX_AmjRk&tp=19&oh=ca130425474fbe17537b6503133d8b6a&oe=5FBC6234,"SS20 Campaign. Man Collection
Photographs: @craigmcdeanstudio
Stylist: Karl Templer #KarlTempler
Creative Direction: @fabienbaron
Thank you @henrykitcher @jonasgloeer @leondame @erikvgils @bennobulang @official_romaine @eliasdpoot @simonbornhall @youjustcallmejun @ginnngaa #ss20 #zaraman #zaracampaign @zaraman",202,47206,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/93358100_3291984737501111_6709878537475908887_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=ohG_2Te-NBoAX-xwhck&_nc_tp=18&oh=96b00bea1327fddde0e4f9b3b179e7d2&oe=5F9570D5,"SS20 Man Campaign. Swipe left to discover the act 1. 
Creative Direction: @fabienbaron
Stylist: Karl Templer #KarlTempler 
Thank you @henrykitcher @jonasgloeer @leondame @erikvgils @bennobulang @official_romaine @eliasdpoot @simonbornhall @youjustcallmejun @ginnngaa #ss20 #zaraman #zaracampaign @zaraman",201,35109,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/92987255_2590638054510511_8753439672575507460_n.jpg?_nc_ht=instagram.fhou1-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=g2G9nrq29hIAX9IDf67&tp=19&oh=7b98a5b4140314dfcbf176f519aeb992&oe=5FBB1F90,"SS20 Campaign. Man Collection
Photographs: @craigmcdeanstudio
Stylist: Karl Templer #KarlTempler
Creative Direction: @fabienbaron
Thank you @henrykitcher @jonasgloeer @leondame @erikvgils @bennobulang @official_romaine @eliasdpoot @simonbornhall @youjustcallmejun @ginnngaa #ss20 #zaraman #zaracampaign @zaraman",167,53411,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/92832764_581620752704083_1613510722081285304_n.jpg?_nc_ht=instagram.fhou1-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=bgsrnOYFLBgAX_rdLN5&tp=19&oh=9fba7fe515d63205081d30de85725e9e&oe=5FBCBA86,"SS20 Campaign. Woman Collection
Photographs: Steven Meisel #StevenMeisel
Stylist: Karl Templer #KarlTempler
Creative Direction: @fabienbaron
Thank you @mona_tougaard @lexiboling @ningjinyi @abbychampion #julianobis @sachaquenby #ss20 #zarawoman #zaracampaign",499,98770,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/93231974_1634090873414226_5714992466263106365_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=bme-CVbYVS8AX8x2iJL&tp=19&oh=a5c14d812021fadf1494bd1a838864ba&oe=5FBE4011,"SS20 Campaign. Woman Collection 
Photographs: Steven Meisel #StevenMeisel
Stylist: Karl Templer #KarlTempler
Creative Direction: @fabienbaron
Thank you @lexiboling @mona_tougaard @ningjinyi @abbychampion @sachaquenby #ss20 #zarawoman #zaracampaign",354,74519,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/93571184_256090689121426_3641279124399437174_n.jpg?_nc_ht=instagram.fhou1-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=LJCAuvJ8AQoAX_wXtH1&_nc_tp=15&oh=1d1f140eebbc7b211417407eb7bc690f&oe=5FBBBF67,Technical shirt @zarakids #zarakids,178,38420,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/93373888_158508655486318_5686121844178066072_n.jpg?_nc_ht=instagram.fhou1-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=-cUzlv4RK8MAX8D72HV&tp=19&oh=eb51b38e83f4023813751026dbdbe74c&oe=5FBB7783,The spring collection @zarakids #zarakids,198,72866,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/93313902_3184580501554181_4778762847461402701_n.jpg?_nc_ht=instagram.fhou1-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=S19ixc4wwvEAX8qw2sr&_nc_tp=15&oh=c68b87478a581e9b0721e151dbb48046&oe=5FBE9E5E,Embroidered organza blouse @zarakids #zarakids,113,49568,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/93366638_588630088404558_2530066871370967574_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=JdqSc7R78GEAX_SUvgP&tp=19&oh=56d6258bc009a9e8a9736e1f68f0a766&oe=5FBC6898,Midi dress with straps #zarawoman Thank you @giedre.dukauskaite,388,70638,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/93071371_647060062748094_5956320695481423696_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=l70khfV4a4oAX-9uj4j&tp=19&oh=44a631e5205c438bf3276a182e67b37c&oe=5FBC43A6,Knit vest and wide leg pants #zarawoman Thank you @giedre.dukauskaite,295,118261,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
https://instagram.fhou1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/93135786_159523782241092_5179963618921361764_n.jpg?_nc_ht=instagram.fhou1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=QyR8sUj6dGAAX8iha2a&tp=19&oh=0aff4a9deb3c57d60494c4a56ce6a153&oe=5FBC2441,Ribbed halter top and knotted wrap skirt #zarawoman Thank you @giedre.dukauskaite,236,92931,photography,black,white,fashion,turquoise,purse,body,woman,outerwear,textiles
